interaction_id,contribution_id,ngo_id,accepted,response_time,success
2141,819,53,0,38,0
2142,796,131,0,47,0
2143,1018,181,0,46,0
2144,420,219,1,14,1
2145,435,444,0,34,0
2146,1859,119,1,18,1
2147,1811,200,1,46,0
2148,1744,377,1,34,1
2149,996,16,1,20,0
2150,1780,208,0,24,0
2151,989,370,0,28,1
2152,1512,397,0,20,0
2153,1817,36,1,10,0
2154,530,21,0,22,1
2155,1712,472,1,45,0
2156,1169,231,1,24,0
2157,1201,458,0,15,0
2158,448,107,1,28,0
2159,671,476,1,10,0
2160,1579,432,1,33,0
2161,113,236,0,1,1
2162,67,29,1,45,0
2163,154,322,0,28,0
2164,832,461,1,12,0
2165,211,234,0,26,0
2166,1229,264,1,23,0
2167,422,175,1,27,1
2168,726,160,0,1,1
2169,1933,304,1,19,1
2170,223,261,0,2,1
2171,828,211,0,48,1
2172,1237,148,1,5,1
2173,441,84,0,20,1
2174,1423,345,1,33,0
2175,1843,372,0,7,0
2176,536,291,1,39,0
2177,571,93,0,39,0
2178,1664,286,1,32,1
2179,363,305,1,19,1
2180,1717,478,0,16,1
2181,13,444,1,3,1
2182,576,74,1,38,0
2183,1574,456,0,47,0
2184,1813,261,0,33,0
2185,91,128,0,1,0
2186,784,77,0,9,0
2187,421,344,0,38,0
2188,597,289,1,3,1
2189,779,445,0,33,1
2190,1648,302,1,19,1
2191,1172,283,0,43,0
2192,970,373,1,22,0
2193,175,132,1,11,0
2194,1831,17,0,45,1
2195,622,199,1,23,1
2196,1506,159,0,22,0
2197,57,58,0,19,0
2198,679,287,1,5,1
2199,996,447,1,27,1
2200,164,131,0,6,0
2201,1051,366,0,46,0
2202,208,319,1,7,1
2203,1622,443,1,32,0
2204,1617,262,1,41,0
2205,1338,367,1,5,0
2206,1687,23,0,31,1
2207,886,300,1,15,0
2208,902,47,1,27,0
2209,962,270,0,6,1
2210,992,53,0,32,1
2211,1649,450,0,24,1
2212,1178,450,1,27,1
2213,1882,348,1,48,1
2214,1931,311,1,18,1
2215,315,228,1,39,0
2216,143,135,1,9,0
2217,1279,359,0,19,1
2218,686,432,1,4,1
2219,580,252,0,17,1
2220,307,151,1,16,0
2221,881,156,0,46,0
2222,977,91,1,29,1
2223,150,417,0,18,1
2224,732,105,0,16,1
2225,570,451,1,28,0
2226,1242,45,1,16,1
2227,1372,220,1,42,1
2228,764,80,1,13,1
2229,360,297,0,21,0
2230,658,200,0,48,1
2231,971,39,1,21,0
2232,1377,262,1,43,0
2233,1197,174,0,6,0
2234,640,389,1,26,1
2235,1935,90,1,43,0
2236,1769,8,0,31,0
2237,852,245,0,15,1
2238,74,377,1,8,1
2239,556,205,0,45,0
2240,1808,298,0,3,0
2241,1147,157,1,25,0
2242,912,320,1,44,0
2243,1845,167,0,44,0
2244,925,135,1,35,1
2245,84,332,1,9,0
2246,843,30,1,19,0
2247,931,489,1,8,0
2248,1551,40,1,8,0
2249,761,187,1,25,0
2250,877,379,0,44,1
2251,1418,146,0,3,0
2252,86,369,1,14,0
2253,278,56,1,36,1
2254,1835,104,0,48,0
2255,93,20,0,38,1
2256,1297,147,1,48,1
2257,733,233,0,23,0
2258,396,233,0,3,1
2259,168,457,0,6,1
2260,985,312,1,40,0
2261,1359,18,1,34,1
2262,652,220,1,43,0
2263,1653,5,1,4,1
2264,1165,209,0,35,0
2265,771,127,0,29,1
2266,58,293,1,19,0
2267,682,162,1,47,1
2268,690,412,0,38,0
2269,503,193,0,13,0
2270,828,467,1,38,0
2271,8,66,1,38,1
2272,1351,412,0,41,1
2273,1082,358,0,35,1
2274,398,469,0,39,1
2275,995,33,1,35,1
2276,255,86,1,38,0
2277,1933,266,0,34,0
2278,1625,478,1,42,0
2279,1816,115,1,47,1
2280,1414,7,1,6,1
2281,1171,433,1,27,0
2282,269,98,1,32,0
2283,1303,418,1,28,0
2284,978,18,1,3,1
2285,1067,286,0,26,0
2286,1196,383,1,3,1
2287,442,203,1,44,1
2288,492,330,0,12,1
2289,1092,306,1,2,0
2290,1464,116,0,14,1
2291,372,440,1,40,0
2292,1974,70,0,8,1
2293,804,194,1,20,1
2294,27,342,1,29,1
2295,1105,270,1,44,0
2296,1354,140,0,23,0
2297,1778,118,0,28,1
2298,597,66,0,33,0
2299,527,390,0,10,1
2300,330,246,1,41,1
2301,855,297,0,6,0
2302,500,420,1,31,1
2303,1647,326,0,40,1
2304,542,343,0,1,0
2305,1926,289,0,15,1
2306,924,263,0,42,0
2307,1570,487,0,19,1
2308,1595,92,0,3,0
2309,1774,78,0,46,0
2310,911,106,0,4,0
2311,158,298,0,6,1
2312,1409,220,0,21,1
2313,766,150,1,12,1
2314,1942,285,1,5,0
2315,792,306,1,39,0
2316,1922,302,1,9,0
2317,833,454,0,38,1
2318,563,188,0,35,1
2319,278,197,1,4,1
2320,1634,159,0,2,0
2321,1296,123,1,28,0
2322,904,285,0,12,1
2323,964,46,0,29,1
2324,1042,276,0,43,1
2325,986,144,0,28,0
2326,1362,429,1,26,0
2327,1408,225,0,39,1
2328,343,227,0,15,0
2329,1321,436,1,23,1
2330,1283,232,0,37,0
2331,674,304,1,7,1
2332,1978,308,1,31,1
2333,766,123,0,21,0
2334,1066,157,1,29,1
2335,1484,253,0,48,0
2336,1892,182,1,7,1
2337,684,354,0,5,1
2338,1887,50,0,23,1
2339,1872,91,1,26,0
2340,182,424,0,18,0
2341,1881,225,0,2,1
2342,1830,233,0,43,1
2343,62,8,1,39,1
2344,511,100,0,15,1
2345,1561,288,1,32,1
2346,1088,210,1,26,1
2347,1683,137,1,18,0
2348,773,275,1,34,0
2349,8,265,0,37,0
2350,1343,366,1,16,0
2351,53,475,1,13,1
2352,612,174,0,36,1
2353,1898,48,1,18,0
2354,561,2,0,46,0
2355,825,322,0,24,1
2356,1062,436,1,17,0
2357,1808,490,1,14,0
2358,835,396,0,13,0
2359,1881,272,1,47,0
2360,1216,247,1,39,1
2361,1004,411,0,44,0
2362,1087,400,0,38,1
2363,1048,321,1,37,0
2364,1761,128,1,3,1
2365,1663,327,0,7,1
2366,1731,497,1,12,0
2367,170,455,0,1,1
2368,1677,389,1,17,0
2369,787,327,1,31,1
2370,639,433,0,31,1
2371,809,280,1,7,0
2372,420,457,0,12,1
2373,423,68,0,8,0
2374,1605,256,0,43,0
2375,367,90,0,37,1
2376,1655,86,1,40,1
2377,1141,149,1,7,1
2378,223,3,0,34,0
2379,463,168,1,3,0
2380,547,381,1,3,1
2381,727,288,0,45,1
2382,1918,58,1,2,1
2383,1691,116,1,16,0
2384,1519,256,0,18,1
2385,1291,488,0,46,0
2386,1447,441,1,31,0
2387,1334,278,0,13,1
2388,343,316,1,18,0
2389,1727,307,1,33,0
2390,1590,387,1,17,1
2391,15,320,0,3,0
2392,1600,400,0,47,1
2393,1676,326,0,30,1
2394,1443,111,1,34,0
2395,113,102,0,7,0
2396,1236,375,0,43,0
2397,105,238,1,16,1
2398,1924,329,0,27,0
2399,1596,496,1,31,0
2400,781,386,0,11,1
2401,264,249,0,43,1
2402,85,172,1,17,0
2403,196,372,0,25,1
2404,1929,345,0,38,1
2405,1506,98,1,44,1
2406,1961,346,1,30,0
2407,1074,197,1,9,1
2408,1311,142,1,45,0
2409,1213,480,1,18,0
2410,1789,189,0,20,1
2411,584,338,0,42,0
2412,802,234,1,31,1
2413,1693,189,1,48,0
2414,363,132,1,13,1
2415,1162,289,0,7,0
2416,1583,268,1,7,0
2417,880,417,1,12,1
2418,7,350,1,18,1
2419,1488,242,0,25,0
2420,1072,472,0,45,0
2421,826,440,0,46,0
2422,1476,67,1,47,1
2423,1047,92,0,16,1
2424,997,76,1,23,0
2425,865,434,0,18,1
2426,1615,191,0,43,0
2427,1522,200,0,22,1
2428,1726,399,0,24,0
2429,1559,289,0,39,0
2430,1932,125,0,37,1
2431,1428,341,0,4,1
2432,1994,36,0,33,0
2433,32,36,1,30,1
2434,1473,161,1,39,0
2435,225,63,1,35,1
2436,1454,46,1,25,0
2437,158,322,1,40,0
2438,452,32,1,29,0
2439,240,147,0,27,1
2440,1919,433,0,24,0
2441,1877,438,1,27,0
2442,1448,189,1,20,1
2443,1722,91,0,17,0
2444,1245,45,1,39,0
2445,132,26,0,12,1
2446,529,462,1,15,1
2447,1995,422,0,22,1
2448,1241,426,0,43,1
2449,1403,30,0,11,0
2450,1188,355,1,22,1
2451,1110,228,1,5,1
2452,1006,351,0,45,1
2453,1194,137,0,4,0
2454,1387,415,0,38,0
2455,63,153,1,36,0
2456,1785,236,0,13,0
2457,1507,352,1,21,0
2458,1128,280,1,18,1
2459,682,323,0,41,1
2460,1036,2,0,40,1
2461,1091,480,1,12,1
2462,657,4,1,47,0
2463,1169,60,0,11,1
2464,1347,36,1,21,1
2465,817,452,1,12,1
2466,718,40,0,14,1
2467,518,131,1,47,0
2468,205,366,0,45,1
2469,71,174,0,33,1
2470,1718,172,1,32,0
2471,571,148,0,42,0
2472,275,143,1,4,1
2473,677,297,1,28,0
2474,941,142,1,37,0
2475,1212,247,0,46,0
2476,1140,64,1,39,1
2477,1189,86,1,13,0
2478,1042,429,0,2,0
2479,410,378,0,22,1
2480,1661,191,0,17,0
2481,314,404,0,8,0
2482,1151,87,0,39,0
2483,890,287,0,48,0
2484,931,362,1,17,0
2485,832,448,1,42,1
2486,1430,265,0,31,1
2487,2,356,0,24,0
2488,1739,380,1,35,0
2489,1618,357,1,15,1
2490,5,164,0,40,0
2491,1864,424,1,42,1
2492,740,114,1,41,0
2493,1253,326,0,1,1
2494,1114,436,0,32,1
2495,895,219,1,28,0
2496,435,472,1,48,0
2497,493,490,1,7,0
2498,1813,264,1,4,1
2499,1396,383,0,28,1
2500,760,365,1,21,1
2501,1444,201,0,21,1
2502,1975,42,1,4,1
2503,484,492,1,10,1
2504,19,30,0,22,0
2505,32,478,1,4,1
2506,564,261,1,7,0
2507,603,163,1,10,1
2508,1688,307,0,36,1
2509,1940,143,0,42,1
2510,1582,191,0,31,1
2511,1930,247,0,30,1
2512,1671,36,0,26,0
2513,1488,100,1,40,0
2514,1893,96,1,30,0
2515,1998,362,0,22,1
2516,421,308,0,18,0
2517,517,199,0,35,1
2518,140,441,0,21,0
2519,612,236,0,7,0
2520,1583,393,1,30,1
2521,719,233,1,18,1
2522,878,37,0,8,1
2523,1419,168,0,12,1
2524,1662,351,0,38,0
2525,1508,237,1,21,0
2526,102,197,1,24,0
2527,1590,249,0,21,1
2528,1177,490,1,11,0
2529,1709,230,1,37,1
2530,1766,87,0,42,1
2531,506,204,0,32,1
2532,1456,151,1,34,0
2533,1584,178,1,31,0
2534,1756,199,0,20,1
2535,1319,108,1,25,0
2536,1724,75,0,35,0
2537,32,56,1,8,1
2538,1755,413,1,48,0
2539,1467,166,0,1,0
2540,1540,190,0,46,1
2541,221,479,0,14,0
2542,1472,319,0,17,0
2543,1826,342,1,43,0
2544,1184,448,0,12,1
2545,1984,367,1,3,1
2546,105,362,0,10,0
2547,1,139,0,16,0
2548,1946,242,1,13,1
2549,1718,420,1,22,1
2550,576,95,0,35,0
2551,1353,298,1,36,1
2552,566,464,0,30,1
2553,928,164,1,31,0
2554,1124,55,1,11,0
2555,322,328,0,46,1
2556,1883,126,1,35,1
2557,1133,486,1,33,0
2558,565,114,0,19,0
2559,1758,325,0,23,1
2560,1592,388,1,23,1
2561,1445,28,1,7,1
2562,831,40,1,11,0
2563,310,157,1,13,1
2564,1104,291,0,6,1
2565,1234,142,1,4,1
2566,1102,82,0,42,0
2567,334,194,1,5,0
2568,874,377,0,19,1
2569,1641,339,1,44,0
2570,1675,494,1,18,1
2571,218,254,1,8,1
2572,1658,166,1,33,0
2573,1462,240,0,36,0
2574,1573,342,0,46,1
2575,475,190,1,7,0
2576,1015,96,1,33,1
2577,1084,123,0,28,0
2578,1363,468,0,30,1
2579,1122,373,0,6,1
2580,529,371,0,18,0
2581,751,280,0,22,0
2582,920,254,1,15,1
2583,1005,204,0,27,1
2584,25,117,0,14,0
2585,526,480,1,9,0
2586,674,293,0,3,0
2587,730,233,0,31,1
2588,1163,381,0,48,1
2589,876,195,0,30,0
2590,102,33,1,37,0
2591,811,348,1,39,0
2592,599,217,0,6,1
2593,1971,227,1,27,0
2594,1612,278,0,4,1
2595,1980,319,1,32,0
2596,509,387,1,33,1
2597,365,416,1,11,0
2598,1130,488,1,27,0
2599,743,136,0,40,0
2600,1881,463,1,16,0
2601,547,459,1,23,1
2602,999,317,1,32,1
2603,1845,486,0,17,0
2604,1445,387,0,2,1
2605,1931,455,0,34,0
2606,1120,442,0,48,1
2607,11,49,1,28,1
2608,1220,47,1,13,0
2609,1765,479,1,43,0
2610,639,341,0,43,0
2611,1420,108,1,39,1
2612,843,146,1,48,0
2613,935,403,1,27,1
2614,656,375,1,40,0
2615,1309,176,1,19,0
2616,421,336,0,48,0
2617,583,500,0,5,0
2618,1153,241,1,47,1
2619,599,20,0,41,0
2620,801,103,1,18,0
2621,262,449,1,24,0
2622,351,455,1,45,0
2623,977,163,1,47,0
2624,1897,56,1,26,0
2625,775,436,0,4,1
2626,1704,498,0,34,0
2627,81,402,1,23,0
2628,252,354,0,36,1
2629,429,270,0,48,1
2630,101,18,0,3,1
2631,734,368,1,40,1
2632,1786,180,1,3,1
2633,1749,246,0,20,0
2634,440,458,1,21,0
2635,1790,348,1,14,1
2636,96,332,1,32,0
2637,1406,213,1,42,0
2638,475,66,0,38,0
2639,1976,166,1,1,0
2640,367,55,1,35,1
2641,340,464,0,14,1
2642,1406,23,0,14,1
2643,1824,247,0,19,1
2644,1978,344,0,4,0
2645,320,67,0,38,0
2646,385,95,0,4,1
2647,1402,68,1,8,0
2648,1399,350,0,11,0
2649,1677,64,1,25,0
2650,490,453,1,40,0
2651,407,202,1,26,0
2652,92,221,1,23,0
2653,1658,343,0,10,1
2654,1718,11,0,31,0
2655,1573,39,1,48,1
2656,215,208,1,29,0
2657,1297,183,0,24,0
2658,341,317,0,33,0
2659,1081,172,0,26,1
2660,1894,20,0,22,0
2661,923,39,1,2,1
2662,475,157,1,10,0
2663,849,240,0,21,1
2664,1461,123,0,25,1
2665,716,164,0,32,1
2666,74,69,0,11,1
2667,741,370,1,41,1
2668,1392,25,1,25,1
2669,942,103,1,8,1
2670,233,34,0,46,1
2671,1112,471,0,1,1
2672,1482,170,0,46,0
2673,1251,461,0,25,1
2674,1402,299,0,33,0
2675,109,167,0,27,1
2676,1038,496,1,22,0
2677,1661,115,0,1,0
2678,403,33,0,32,1
2679,1512,146,1,25,1
2680,97,327,0,27,1
2681,503,73,1,14,0
2682,685,307,1,20,1
2683,1917,93,0,8,0
2684,1376,496,0,25,1
2685,476,492,0,29,0
2686,145,466,1,28,1
2687,1748,153,0,39,0
2688,643,56,1,35,1
2689,1763,393,1,42,1
2690,1814,85,0,1,1
2691,1377,322,0,4,0
2692,299,150,0,42,1
2693,1703,264,1,46,0
2694,1606,275,0,14,0
2695,683,191,1,45,1
2696,712,291,0,16,1
2697,421,233,1,41,0
2698,431,246,1,31,1
2699,354,437,0,15,1
2700,1614,265,0,33,0
2701,577,333,0,48,1
2702,235,341,0,44,0
2703,649,350,0,17,1
2704,979,157,1,2,0
2705,1689,65,0,41,0
2706,26,433,0,5,1
2707,1445,447,0,13,0
2708,1258,163,0,35,1
2709,1543,167,1,9,0
2710,315,474,0,48,1
2711,1483,211,1,2,1
2712,72,398,0,36,1
2713,943,369,1,13,0
2714,1608,187,0,37,1
2715,1784,96,1,6,1
2716,652,464,0,6,1
2717,1205,173,1,36,0
2718,1341,445,0,36,1
2719,1356,460,1,45,1
2720,577,87,0,17,0
2721,1358,447,0,39,0
2722,616,40,0,40,0
2723,1998,394,1,6,0
2724,1352,245,0,47,0
2725,425,494,0,5,0
2726,1398,341,1,45,0
2727,1430,291,1,11,0
2728,1578,347,1,44,0
2729,1119,193,0,3,0
2730,582,352,0,38,1
2731,749,112,0,36,0
2732,1168,287,1,24,0
2733,1308,481,0,12,0
2734,1987,221,0,16,1
2735,727,318,1,38,1
2736,38,482,0,30,1
2737,1394,124,0,17,0
2738,693,432,0,22,0
2739,449,408,0,33,1
2740,1837,127,0,1,1
2741,879,337,0,9,0
2742,673,104,1,38,0
2743,557,426,1,46,0
2744,425,481,1,11,1
2745,71,248,0,20,1
2746,1003,174,0,4,1
2747,1115,420,0,2,1
2748,626,452,1,22,1
2749,1986,65,1,12,1
2750,1594,299,0,2,1
2751,15,170,0,2,1
2752,1918,68,0,11,0
2753,715,175,1,11,0
2754,307,214,1,32,0
2755,285,51,0,25,1
2756,1002,196,1,35,1
2757,939,250,0,17,0
2758,905,85,1,14,1
2759,1671,155,0,18,0
2760,723,220,1,9,1
2761,534,391,1,13,0
2762,1730,206,1,13,1
2763,318,8,1,29,1
2764,689,168,1,11,1
2765,1646,121,1,19,0
2766,382,401,1,20,1
2767,1427,180,0,42,0
2768,1641,378,0,37,1
2769,565,199,1,21,0
2770,485,351,0,4,0
2771,401,355,0,43,0
2772,166,363,1,45,0
2773,259,36,1,18,1
2774,1092,243,1,42,1
2775,1294,332,1,30,1
2776,1945,463,0,26,0
2777,1277,169,0,22,0
2778,1380,151,1,22,0
2779,1500,41,0,20,1
2780,503,314,1,10,0
2781,1678,267,1,9,0
2782,178,215,1,6,0
2783,760,119,1,33,1
2784,1886,398,1,22,1
2785,1803,386,0,10,1
2786,1058,496,0,7,1
2787,1220,159,1,44,1
2788,1561,134,0,7,0
2789,668,78,1,11,1
2790,1842,95,1,48,0
2791,1765,365,1,24,0
2792,1437,2,0,13,1
2793,1366,356,0,15,1
2794,1483,116,0,8,1
2795,214,254,0,12,1
2796,551,200,0,36,0
2797,592,483,0,40,1
2798,96,167,0,13,1
2799,692,181,1,27,1
2800,1209,312,0,30,1
2801,339,146,0,34,1
2802,1742,379,1,43,1
2803,985,490,0,10,0
2804,1619,370,1,18,1
2805,623,40,1,30,0
2806,986,388,1,14,0
2807,647,496,1,32,1
2808,1867,78,1,47,1
2809,1026,121,1,5,0
2810,681,66,0,48,1
2811,1256,199,1,24,1
2812,1890,78,0,27,1
2813,1874,412,1,10,0
2814,863,339,0,26,1
2815,108,344,1,47,0
2816,732,89,0,18,0
2817,792,244,0,17,1
2818,261,418,1,30,1
2819,880,479,0,6,0
2820,1545,149,0,41,1
2821,1763,13,0,8,0
2822,1677,387,0,48,1
2823,1258,423,1,46,1
2824,1002,416,0,20,1
2825,1021,338,0,23,1
2826,1920,466,1,14,1
2827,1124,15,0,34,0
2828,354,325,1,15,0
2829,64,191,0,35,0
2830,1202,3,0,37,0
2831,1456,4,0,40,1
2832,663,485,1,33,0
2833,709,412,1,15,0
2834,1070,192,0,38,0
2835,983,109,1,7,1
2836,830,409,1,33,1
2837,1062,199,1,48,1
2838,1676,198,1,8,0
2839,1175,186,0,1,0
2840,1253,161,1,8,1
2841,1998,5,0,23,1
2842,1178,11,1,35,0
2843,721,235,1,3,1
2844,1240,43,0,4,0
2845,595,330,0,15,1
2846,1331,63,1,4,1
2847,931,444,0,13,0
2848,852,369,1,26,0
2849,421,165,0,22,1
2850,1282,279,0,35,0
2851,1449,371,0,12,0
2852,960,182,1,28,0
2853,234,132,1,43,1
2854,1837,97,0,42,0
2855,221,236,1,43,0
2856,1839,442,0,43,1
2857,250,293,0,37,1
2858,549,8,1,14,0
2859,591,265,0,17,1
2860,1731,435,1,11,1
2861,1901,52,0,23,1
2862,1355,15,0,17,1
2863,114,355,0,8,1
2864,1114,137,1,15,1
2865,1222,401,1,48,1
2866,1485,246,0,37,0
2867,1742,308,0,10,0
2868,1918,316,1,21,1
2869,891,145,1,20,1
2870,501,165,0,29,1
2871,101,103,0,31,1
2872,1437,81,1,11,0
2873,1933,500,1,21,1
2874,1505,214,1,17,1
2875,1353,252,1,12,1
2876,1320,244,0,41,0
2877,475,10,0,15,0
2878,1419,265,0,2,0
2879,1512,313,1,11,0
2880,759,350,0,12,0
2881,1210,10,0,31,1
2882,954,238,0,1,1
2883,1907,51,0,33,1
2884,23,76,0,3,0
2885,1948,414,0,44,1
2886,752,360,1,43,1
2887,404,3,1,29,1
2888,1931,355,0,29,1
2889,977,28,1,15,0
2890,823,128,0,43,0
2891,1570,112,0,14,1
2892,504,373,1,18,1
2893,241,108,0,4,1
2894,185,173,0,15,1
2895,236,89,0,42,0
2896,1297,366,1,1,0
2897,639,41,0,4,1
2898,1404,209,0,2,1
2899,1004,81,1,47,1
2900,1261,460,0,12,1
2901,938,370,0,45,0
2902,1656,363,0,21,0
2903,529,392,0,16,1
2904,1606,25,0,36,0
2905,1451,267,0,38,1
2906,826,201,0,19,0
2907,727,393,0,8,1
2908,118,356,0,48,1
2909,463,461,0,9,0
2910,9,210,1,31,0
2911,62,244,1,31,0
2912,75,308,1,40,0
2913,90,66,0,6,0
2914,333,274,0,25,0
2915,795,64,1,45,0
2916,1603,497,0,38,1
2917,534,291,1,48,0
2918,1432,226,0,23,0
2919,1893,404,0,20,0
2920,1443,308,1,3,0
2921,1899,233,0,20,0
2922,970,23,0,28,0
2923,1334,135,1,47,0
2924,621,320,1,10,0
2925,1344,418,0,26,1
2926,1455,50,0,41,0
2927,1177,343,1,13,0
2928,1064,251,0,16,1
2929,1143,188,1,42,1
2930,475,103,1,30,1
2931,524,222,0,9,0
2932,1838,59,1,21,1
2933,228,465,0,43,0
2934,590,382,0,20,0
2935,413,384,1,8,0
2936,349,13,0,9,1
2937,1170,128,0,26,1
2938,328,405,0,22,0
2939,555,12,0,39,0
2940,1765,319,1,46,1
2941,915,84,1,32,1
2942,1641,226,1,12,0
2943,1079,178,0,33,0
2944,242,142,0,16,0
2945,1651,409,0,38,1
2946,385,365,0,13,0
2947,1488,160,0,25,1
2948,182,114,1,10,1
2949,717,104,1,10,1
2950,568,228,1,11,1
2951,599,113,1,45,1
2952,1366,93,1,2,1
2953,906,339,1,3,0
2954,905,294,1,11,1
2955,588,268,0,33,0
2956,1910,196,0,45,1
2957,419,271,1,11,0
2958,1242,336,1,34,0
2959,1687,107,1,39,0
2960,1926,397,1,41,0
2961,15,130,1,27,1
2962,1551,149,1,10,1
2963,1743,278,1,22,1
2964,737,299,0,39,1
2965,964,25,0,36,0
2966,1412,50,1,30,1
2967,1477,53,1,34,1
2968,1257,384,1,47,1
2969,894,207,0,34,0
2970,579,156,1,16,1
2971,1730,407,1,46,1
2972,974,302,0,20,1
2973,1732,194,0,13,1
2974,1666,180,0,48,0
2975,1962,348,0,21,0
2976,1134,213,0,32,1
2977,663,50,1,41,1
2978,513,317,1,12,1
2979,1204,19,1,26,0
2980,1087,349,0,39,1
2981,1645,320,0,48,1
2982,827,93,1,33,1
2983,1261,180,1,47,1
2984,1022,38,1,27,1
2985,248,334,1,46,0
2986,1580,414,1,37,0
2987,1850,250,1,23,0
2988,725,16,1,43,1
2989,1221,162,0,48,0
2990,1211,52,1,35,1
2991,622,197,1,25,0
2992,765,210,1,22,0
2993,561,212,0,19,0
2994,355,238,1,39,0
2995,1938,303,1,15,1
2996,393,469,0,45,0
2997,1188,112,0,41,1
2998,669,43,0,8,1
2999,757,469,0,14,0
3000,1417,65,0,39,1
3001,533,429,1,23,1
3002,1906,176,0,6,0
3003,879,487,1,23,0
3004,1126,162,1,28,0
3005,1816,218,0,34,0
3006,1409,479,0,26,0
3007,545,234,1,30,0
3008,1266,498,1,28,1
3009,1798,275,0,15,0
3010,64,453,0,7,1
3011,9,213,0,9,0
3012,453,422,0,37,1
3013,1893,418,0,36,0
3014,677,48,1,18,0
3015,1702,59,0,36,1
3016,1674,341,0,35,0
3017,136,234,0,18,1
3018,1638,263,1,40,0
3019,1096,306,1,12,0
3020,1482,219,0,29,0
3021,1925,180,0,35,0
3022,1095,368,0,7,0
3023,561,387,1,18,1
3024,511,88,0,26,0
3025,164,439,0,31,1
3026,472,319,0,40,1
3027,5,91,0,2,1
3028,1503,496,1,21,0
3029,1447,369,0,20,0
3030,341,172,1,25,1
3031,567,36,1,47,1
3032,422,494,0,4,1
3033,1063,498,1,22,0
3034,1603,409,0,10,1
3035,1650,159,1,37,0
3036,665,120,0,26,1
3037,1766,314,0,46,1
3038,1048,480,1,39,1
3039,255,245,1,4,0
3040,1166,433,1,39,0
3041,1525,479,0,13,0
3042,936,444,0,23,0
3043,801,319,1,11,0
3044,572,462,1,35,1
3045,296,23,1,44,1
3046,930,457,0,19,1
3047,1650,374,0,1,0
3048,768,65,0,35,1
3049,962,262,1,13,0
3050,870,131,0,12,0
3051,1849,159,1,44,1
3052,1571,132,1,48,1
3053,331,278,1,23,1
3054,937,385,1,9,0
3055,1195,147,1,34,0
3056,1290,7,0,33,1
3057,1266,354,0,29,1
3058,293,467,0,43,1
3059,1853,496,1,9,1
3060,1368,150,0,40,0
3061,831,128,0,6,0
3062,1865,88,0,31,1
3063,1267,378,1,35,1
3064,933,287,0,44,1
3065,1178,47,0,4,0
3066,770,330,1,24,1
3067,1353,46,1,48,1
3068,66,439,1,9,1
3069,353,306,1,15,0
3070,1702,483,1,36,0
3071,1323,386,1,5,0
3072,1508,329,0,12,1
3073,1179,369,0,37,1
3074,755,212,1,39,0
3075,307,313,0,11,0
3076,1067,298,0,39,0
3077,1259,66,1,9,0
3078,664,275,0,12,1
3079,464,152,1,26,0
3080,923,442,0,33,0
3081,1986,244,1,43,0
3082,1990,100,1,14,1
3083,1390,460,0,34,1
3084,171,103,0,24,1
3085,721,53,1,22,1
3086,529,13,1,37,1
3087,140,224,0,19,1
3088,1170,150,0,15,0
3089,172,367,0,20,0
3090,1416,355,0,31,1
3091,1682,213,0,27,1
3092,1263,230,1,35,0
3093,1747,419,0,32,1
3094,833,486,1,12,1
3095,1105,126,1,17,0
3096,1235,272,1,36,1
3097,1104,369,1,35,0
3098,751,163,0,20,0
3099,1335,344,0,41,0
3100,1643,66,0,16,1
3101,1912,350,0,43,1
3102,1344,473,1,6,0
3103,1033,318,0,28,1
3104,1876,39,0,26,0
3105,397,249,1,30,1
3106,1266,471,0,24,1
3107,792,176,0,22,1
3108,892,497,1,19,1
3109,1411,175,0,26,1
3110,928,78,1,14,1
3111,604,39,0,47,1
3112,335,91,1,34,0
3113,279,361,1,17,1
3114,467,248,1,7,0
3115,340,341,0,48,1
3116,584,495,0,24,0
3117,232,120,1,18,1
3118,1751,47,1,3,0
3119,1356,54,1,36,1
3120,1918,34,1,24,0
3121,541,19,0,12,1
3122,1700,127,0,3,1
3123,1806,360,0,11,0
3124,6,209,0,20,1
3125,1858,404,0,28,1
3126,1073,303,1,13,1
3127,1596,203,0,27,1
3128,1167,96,0,26,0
3129,1904,136,0,32,1
3130,169,29,1,4,1
3131,1831,101,0,38,0
3132,1359,100,0,4,1
3133,429,411,1,38,1
3134,1374,303,0,3,0
3135,716,51,1,35,1
3136,1402,4,1,35,0
3137,1561,495,0,27,1
3138,131,3,1,44,1
3139,408,440,1,33,1
3140,344,341,0,3,1
3141,1614,291,0,19,1
3142,856,255,0,27,1
3143,1909,240,0,39,0
3144,1740,281,1,46,0
3145,1897,255,1,4,0
3146,711,256,1,38,1
3147,1611,84,1,45,1
3148,1037,39,1,24,0
3149,382,86,1,37,0
3150,937,336,1,2,0
3151,1866,41,1,32,0
3152,1919,86,1,6,1
3153,1794,262,1,36,1
3154,1778,265,0,36,1
3155,1740,33,0,28,1
3156,1671,279,1,31,0
3157,594,352,0,42,0
3158,908,378,1,7,1
3159,1358,221,1,32,1
3160,859,108,0,26,1
3161,1125,216,0,47,0
3162,1497,461,1,27,1
3163,1795,251,0,18,0
3164,504,308,0,39,0
3165,1439,53,1,45,1
3166,852,89,1,32,0
3167,866,349,1,6,1
3168,370,148,1,31,0
3169,63,340,0,47,1
3170,1431,420,0,28,1
3171,19,228,1,1,1
3172,1684,198,1,35,1
3173,832,248,0,38,0
